"Count","Locations","Forest","Lag_temp_center","Lag_temp_power","NDVI","Pop","Rice","Water"
4,"Ha Dong",0.09765625,-1.49125063419342,2.22382831573486,0.26368910074234,9.04188346862793,0.39453125,0
14,"Ha Dong",0.0703125,-1.3571869134903,1.84195625782013,0.23973023891449,9.52796363830566,0.109375,0
4,"Chuong My",0.11328125,-1.30312502384186,1.69813477993011,0.179257646203041,8.90430927276611,0.01953125,0
13,"Chuong My",0.09765625,-1.34208452701569,1.8011908531189,0.177293479442596,9.04758453369141,0.23828125,0.00390625
4,"Chuong My",0.11328125,-1.30999910831451,1.7160975933075,0.179383888840675,8.93942260742188,0.0625,0
0,"Chuong My",0.08984375,-1.33125078678131,1.77222859859467,0.173587903380394,9.24380397796631,0.37109375,0.00390625
4,"Chuong My",0.09765625,-1.3132301568985,1.72457337379456,0.177790328860283,9.02235412597656,0.1953125,0.00390625
3,"Chuong My",0.109375,-1.28364717960358,1.64775002002716,0.179409444332123,8.93374729156494,0.08203125,0
0,"Chuong My",0.09765625,-1.26312410831451,1.59548246860504,0.179942056536674,8.89496803283691,0.04296875,0
15,"Ha Dong",0.00390625,0.48288956284523,0.233182325959206,0.119198441505432,16.1351928710938,0.0078125,0
2,"Chuong My",0.10546875,-1.2243744134903,1.49909269809723,0.178684055805206,8.87701511383057,0.1171875,0
1,"Chuong My",0.1015625,-1.19947969913483,1.4387514591217,0.179424524307251,8.82138347625732,0.0703125,0
22,"Ha Dong",0,0.387304693460464,0.150004923343658,0.118977531790733,16.2054862976074,0.0234375,0
28,"Ha Dong",0,0.399023443460464,0.159219697117805,0.118587210774422,16.1684799194336,0.015625,0
11,"Chuong My",0.10546875,-1.19364702701569,1.42479312419891,0.178472638130188,8.79447555541992,0.12890625,0
1,"Chuong My",0.39453125,-1.56484377384186,2.44873595237732,0.194237694144249,12.8586444854736,0.48828125,0.01171875
2,"Ha Dong",0,0.362459570169449,0.131376937031746,0.118054538965225,16.1431503295898,0.01953125,0
9,"Chuong My",0.4140625,-1.59625017642975,2.54801464080811,0.195917844772339,12.8375682830811,0.453125,0.01171875
1,"Chuong My",0.18359375,-1.64949190616608,2.72082352638245,0.205070465803146,9.55345344543457,0.203125,0.00390625
34,"Ha Dong",0.05078125,-0.198983758687973,0.0395945385098457,0.170395895838737,14.8401346206665,0.62890625,0.05078125
2,"Ha Dong",0.0390625,-0.144689172506332,0.0209349580109119,0.170153439044952,15.1865911483765,0.5390625,0.0390625
62,"Ha Dong",0,-0.129998773336411,0.0168996825814247,0.10575444996357,15.2654590606689,0.0234375,0
105,"Ha Dong",0,-0.126443475484848,0.015987953171134,0.103864215314388,14.6091842651367,0.02734375,0
5,"Ha Dong",0.09375,0.379843145608902,0.144280806183815,0.176517069339752,13.6180362701416,0.38671875,0.00390625
87,"Ha Dong",0,-0.101564027369022,0.0103152515366673,0.103441625833511,14.3440990447998,0.01953125,0
23,"Ha Dong",0.0078125,-0.129998773336411,0.0168996825814247,0.104735478758812,14.1721105575562,0.0078125,0
0,"Ha Dong",0.0078125,-0.129998773336411,0.0168996825814247,0.105569124221802,14.0619697570801,0.05078125,0
25,"Ha Dong",0.0078125,-0.129998773336411,0.0168996825814247,0.105190053582191,14.0590581893921,0.03125,0
7,"Ha Dong",0.0078125,-0.129998773336411,0.0168996825814247,0.104364886879921,14.0715236663818,0.015625,0
44,"Ha Dong",0.0078125,-0.129998773336411,0.0168996825814247,0.104575008153915,13.9701232910156,0.0390625,0
20,"Ha Dong",0.16796875,0.390001684427261,0.152101308107376,0.175646543502808,12.9143495559692,0.41015625,0.00390625
21,"Ha Dong",0,-0.0944534316658974,0.00892145093530416,0.103742890059948,13.7117805480957,0.06640625,0
11,"Ha Dong",0.171875,0.390001684427261,0.152101308107376,0.177505984902382,12.9660148620605,0.375,0.0078125
2,"Ha Dong",0.0625,0.320936590433121,0.103000290691853,0.165300369262695,13.3848476409912,0.37109375,0.00390625
4,"Ha Dong",0.15234375,0.390001684427261,0.152101308107376,0.178690165281296,13.0641899108887,0.34765625,0.0078125
32,"Ha Dong",0.15234375,0.390001684427261,0.152101308107376,0.17669390141964,13.0172634124756,0.3515625,0.0078125
227,"Ha Dong",0,-0.141717523336411,0.0200838577002287,0.166615456342697,15.8041229248047,0.34765625,0
167,"Ha Dong",0,-0.016717528924346,0.000279475789284334,0.152412712574005,13.230863571167,0.15625,0
99,"Ha Dong",0,-0.0350013747811317,0.00122509617358446,0.152246981859207,13.3755645751953,0.09765625,0
1311,"Ha Dong",0,-0.0362487807869911,0.00131397403310984,0.15216763317585,13.5154266357422,0.0703125,0
97,"Ha Dong",0,-0.105390168726444,0.0111070871353149,0.180041760206223,15.6058416366577,0.48046875,0
54,"Ha Dong",0,0.339727789163589,0.115414969623089,0.0993853658437729,12.1971302032471,0.08984375,0
1,"Ha Dong",0,0.175196081399918,0.0306936651468277,0.100859612226486,12.1302623748779,0.15234375,0
15,"Ha Dong",0,0.207186132669449,0.0429260917007923,0.100039415061474,12.0915927886963,0.1328125,0
2,"Ha Dong",0,0.285391241312027,0.0814481601119041,0.0977019444108009,12.1096143722534,0.08203125,0
27,"Chuong My",0.015625,-1.18791735172272,1.4111475944519,0.203100383281708,10.9699192047119,0.3046875,0.1015625
9,"Ha Dong",0.109375,-0.333230584859848,0.111042626202106,0.226522296667099,12.7520961761475,0.83203125,0
8,"Ha Dong",0.0234375,0.510000586509705,0.26010063290596,0.179278671741486,13.5114898681641,0.10546875,0
10,"Ha Dong",0.01953125,0.510000586509705,0.26010063290596,0.17797826230526,13.3781757354736,0.10546875,0
4,"Ha Dong",0.01953125,0.508165717124939,0.258232414722443,0.177322924137115,13.2109031677246,0.12890625,0
7,"Ha Dong",0,0.0487503036856651,0.0023765922524035,0.0980451703071594,11.9404954910278,0.16015625,0
4,"Ha Dong",0.02734375,0.589998602867126,0.348098367452621,0.195511817932129,14.2180118560791,0.125,0
36,"Ha Dong",0.01953125,0.609999060630798,0.37209889292717,0.194140613079071,13.9028615951538,0.12890625,0
25,"Chuong My",0.0078125,-1.21875154972076,1.48535525798798,0.156592667102814,10.6930055618286,0.46484375,0.27734375
54,"Chuong My",0.05859375,-1.4837509393692,2.20151686668396,0.182872474193573,9.85584259033203,0.54296875,0.0234375
13,"Ha Dong",0.1015625,0.219999700784683,0.0483998656272888,0.206704199314117,15.307991027832,0.2109375,0
80,"Ha Dong",0.15625,0.240000158548355,0.0576000735163689,0.173309028148651,11.7239665985107,0.48046875,0
114,"Ha Dong",0.109375,0.225740820169449,0.0509589165449142,0.208613887429237,15.5898571014404,0.1484375,0
17,"Chuong My",0.0703125,-1.2399994134903,1.53759849071503,0.179098471999168,13.98388671875,0.4765625,0.01953125
24,"Chuong My",0.01171875,-0.951303124427795,0.904977560043335,0.176419451832771,14.4818515777588,0.41796875,0.16015625
11,"Chuong My",0.01171875,-0.953698754310608,0.909541249275208,0.177066892385483,15.5432872772217,0.40625,0.1640625
3,"Chuong My",0.00390625,-0.317163079977036,0.100592419505119,0.223865061998367,22.633674621582,0.09375,0.01953125
24,"Chuong My",0.00390625,-0.31148299574852,0.0970216616988182,0.222987830638885,23.0366172790527,0.08984375,0.01953125
2,"Chuong My",0.00390625,-0.29445418715477,0.0867032706737518,0.222577050328255,24.3538932800293,0.06640625,0.0078125
0,"Chuong My",0.00390625,-0.283097833395004,0.0801443830132484,0.222885176539421,24.5076961517334,0.03515625,0.00390625
3,"Chuong My",0.05078125,-0.928491234779358,0.862095952033997,0.181463554501534,31.3991680145264,0.25,0.0234375
2,"Chuong My",0.07421875,-0.798436760902405,0.637501239776611,0.181593894958496,29.1175994873047,0.23046875,0.02734375
0,"Chuong My",0.07421875,-0.780469536781311,0.609132647514343,0.181048721075058,28.3386688232422,0.2578125,0.03125
25,"Chuong My",0.015625,-0.408788293600082,0.167107880115509,0.21685416996479,16.0361366271973,0.36328125,0.09765625
108,"Ha Dong",0.015625,0.225702673196793,0.0509416945278645,0.225796177983284,11.7239084243774,0.40625,0
14,"Ha Dong",0.0078125,0.193514257669449,0.0374477654695511,0.218718111515045,11.5600204467773,0.46875,0
10,"Ha Dong",0.0703125,-0.379064172506332,0.143689647316933,0.153120443224907,10.6698436737061,0.58984375,0
777,"Ha Dong",0.0625,-0.394998162984848,0.156023547053337,0.15500782430172,10.6188812255859,0.5859375,0
1,"Chuong My",0.0078125,-1.78021395206451,3.16916155815125,0.197590887546539,17.6486892700195,0.6015625,0.02734375
22,"Ha Dong",0.14453125,-0.138280481100082,0.0191214922815561,0.191211462020874,9.84042739868164,0.28125,0
0,"Chuong My",0.0078125,-1.82000124454498,3.31240439414978,0.207370832562447,16.2361660003662,0.60546875,0
16,"Ha Dong",0.01171875,-0.490312188863754,0.240406051278114,0.204460710287094,9.89575386047363,0.25390625,0
9,"Chuong My",0.0390625,-0.273332208395004,0.0747104957699776,0.239154636859894,11.1397409439087,0.26953125,0
0,"Chuong My",0.03125,-0.283334344625473,0.0802783519029617,0.239461869001389,11.330286026001,0.26171875,0
15,"Ha Dong",0.00390625,-0.541249871253967,0.29295140504837,0.16904079914093,9.57151794433594,0.40234375,0
16,"Ha Dong",0.00390625,-0.523358941078186,0.27390456199646,0.17352694272995,9.5618257522583,0.29296875,0.0234375
3,"Ha Dong",0.00390625,-0.533982872962952,0.285137683153152,0.17111112177372,9.56015205383301,0.3046875,0.01171875
21,"Ha Dong",0.00390625,-0.547265648841858,0.299499660730362,0.168744161725044,9.55847930908203,0.33984375,0
7,"Ha Dong",0,-0.561875939369202,0.315704554319382,0.167002350091934,9.55173873901367,0.38671875,0
4,"Ha Dong",0.00390625,-0.525704979896545,0.276365697383881,0.173386082053185,9.55787944793701,0.26171875,0.0234375
2,"Ha Dong",0.00390625,-0.552266716957092,0.304998487234116,0.168601483106613,9.55966377258301,0.3125,0
6,"Ha Dong",0.00390625,-0.541329979896545,0.293038129806519,0.170897960662842,9.56246566772461,0.29296875,0.01171875
35,"Ha Dong",0,-0.574533104896545,0.330088257789612,0.16656956076622,9.57232475280762,0.37890625,0
5,"Ha Dong",0.0234375,-0.481248468160629,0.23160009086132,0.195616632699966,9.44385147094727,0.37890625,0.0234375
7,"Ha Dong",0.0234375,-0.498513787984848,0.248516008257866,0.181378483772278,9.47480583190918,0.2734375,0.0234375
2,"Ha Dong",0.015625,-0.507814049720764,0.257875084877014,0.178504377603531,9.49763202667236,0.26953125,0.0234375
6,"Ha Dong",0.015625,-0.51843798160553,0.268777906894684,0.175847008824348,9.52045822143555,0.27734375,0.0234375
443,"Ha Dong",0,-0.606561303138733,0.367916584014893,0.165192067623138,9.63258743286133,0.47265625,0
16,"Ha Dong",0.00390625,-0.536718010902405,0.288066208362579,0.173365563154221,9.55434036254883,0.2890625,0.0234375
15,"Ha Dong",0.00390625,-0.571248650550842,0.326324999332428,0.16903717815876,9.59369850158691,0.359375,0
14,"Ha Dong",0.01953125,-0.525781273841858,0.276445925235748,0.175880268216133,9.49553108215332,0.26953125,0.0234375
3,"Ha Dong",0,-0.621408104896545,0.386148005723953,0.166313335299492,9.66536903381348,0.46875,0
7,"Chuong My",0.02734375,-2.43378973007202,5.92333269119263,0.256854176521301,10.5558347702026,0.76953125,0.046875
0,"Chuong My",0.03515625,-2.99847555160522,8.9908561706543,0.302128493785858,12.5150632858276,0.828125,0.00390625
5,"Chuong My",0.0078125,-2.69810628890991,7.27977800369263,0.230357438325882,12.0326747894287,0.80078125,0.09375
7,"Chuong My",0.00390625,-2.01371145248413,4.05503416061401,0.24247170984745,11.0784387588501,0.625,0.015625
0,"Chuong My",0.00390625,-3.01999998092651,9.12040042877197,0.251094669103622,23.6298828125,0.2578125,0.09765625
1,"Chuong My",0.00390625,-3.01999998092651,9.12040042877197,0.251854360103607,23.1668701171875,0.25390625,0.09765625
13,"Chuong My",0,-1.9844719171524,3.93812870979309,0.245628550648689,12.1589469909668,0.81640625,0.06640625
0,"Chuong My",0.00390625,-3.01999998092651,9.12040042877197,0.246976882219315,20.2759246826172,0.40234375,0.1015625
3,"Chuong My",0.00390625,-3.14429616928101,9.88659858703613,0.13271027803421,9.81575012207031,0.98046875,0.015625
3,"Chuong My",0.00390625,-3.01999998092651,9.12040042877197,0.248682379722595,20.5108051300049,0.35546875,0.10546875
0,"Chuong My",0.00390625,-3.01999998092651,9.12040042877197,0.247673466801643,19.1827716827393,0.40234375,0.1015625
19,"Chuong My",0.13671875,-2.69937467575073,7.28662395477295,0.309777617454529,15.4802370071411,0.4453125,0.0078125
0,"Chuong My",0.140625,-2.65343809127808,7.04073429107666,0.31741014122963,14.9469051361084,0.3671875,0.0078125
15,"Chuong My",0.1328125,-2.76937437057495,7.66943502426147,0.296294212341309,15.1495513916016,0.5703125,0.01953125
5,"Chuong My",0.12109375,-2.75406217575073,7.58485889434814,0.300504207611084,14.8023862838745,0.5546875,0.015625
9,"Chuong My",0.11328125,-2.83214902877808,8.02106857299805,0.30404531955719,14.1479263305664,0.53125,0.015625
3,"Chuong My",0,-1.91443407535553,3.66505765914917,0.220693349838257,44.0666809082031,0.13671875,0.0625
6,"Chuong My",0,-1.91183626651764,3.65511775016785,0.223246961832047,43.804573059082,0.14453125,0.0625
1,"Chuong My",0,-1.90478670597076,3.62821221351624,0.228886172175407,43.1488800048828,0.16015625,0.0625
1,"Chuong My",0.01171875,-1.90589678287506,3.63244247436523,0.222338661551476,43.6238327026367,0.15234375,0.08203125
26,"Chuong My",0.02734375,-2.41000127792358,5.80810642242432,0.24065837264061,8.86867332458496,0.9296875,0
7,"Chuong My",0.05859375,-1.83242189884186,3.35776996612549,0.225033268332481,29.645191192627,0.39453125,0.08203125
3,"Chuong My",0.05859375,-1.82834017276764,3.34282779693604,0.226905912160873,27.1797866821289,0.421875,0.11328125
1,"Chuong My",0.046875,-1.8692375421524,3.49404883384705,0.230129912495613,24.8298759460449,0.46875,0.12890625
4,"Chuong My",0.03125,-1.95437395572662,3.81957745552063,0.238354295492172,20.1649856567383,0.5703125,0.11328125
7,"Chuong My",0.453125,-3.52666616439819,12.4373750686646,0.388663351535797,9.3165168762207,0.44140625,0.01171875
1,"Chuong My",0.48046875,-3.55729246139526,12.6543302536011,0.391534268856049,9.35325717926025,0.41796875,0.01171875
2,"Chuong My",0.5,-3.5538535118103,12.6298751831055,0.394759148359299,9.2340030670166,0.41015625,0.01171875
1,"Chuong My",0.50390625,-3.56760358810425,12.7277956008911,0.394220620393753,9.31496810913086,0.40234375,0.01171875
23,"Chuong My",0.06640625,-3.61979246139526,13.1028985977173,0.314611703157425,9.87619781494141,0.80859375,0.06640625
2,"Chuong My",0.0625,-1.94587862491608,3.78644347190857,0.267273366451263,9.17800235748291,0.23828125,0.05078125
1,"Chuong My",0.0546875,-1.95812380313873,3.83424878120422,0.266093790531158,9.18704223632812,0.29296875,0.046875
15,"Chuong My",0.05859375,-1.97037279605865,3.88236880302429,0.266666322946548,9.19608306884766,0.33984375,0.046875
0,"Chuong My",0.05859375,-1.98261797428131,3.93077397346497,0.265693843364716,9.20512199401855,0.390625,0.046875
41,"Chuong My",0.04296875,-1.97816240787506,3.91312646865845,0.268303692340851,9.2131404876709,0.45703125,0.03515625
20,"Chuong My",0.11328125,-2.21759939193726,4.91774749755859,0.264553874731064,8.64615631103516,0.64453125,0
33,"Chuong My",0.125,-2.24558401107788,5.04264783859253,0.264564633369446,8.67509651184082,0.6640625,0
2,"Chuong My",0.1328125,-2.25718832015991,5.09489965438843,0.265083432197571,8.72331237792969,0.6953125,0
0,"Chuong My",0.140625,-2.25504064559937,5.08520889282227,0.266157567501068,8.67674827575684,0.70703125,0
3,"Chuong My",0.171875,-2.2460150718689,5.04458427429199,0.270733177661896,8.59131908416748,0.69140625,0
18,"Chuong My",0.2109375,-0.0125785823911428,0.000158220747835003,0.258025705814362,12.5906677246094,0.1328125,0.00390625
3,"Chuong My",0.16015625,-0.125466912984848,0.0157419480383396,0.253560781478882,12.7432632446289,0.12109375,0.00390625
7,"Chuong My",0.16796875,-0.0570045486092567,0.00324951834045351,0.254210203886032,13.5140399932861,0.18359375,0.0078125
0,"Chuong My",0.07421875,-0.385808557271957,0.148848250508308,0.256632536649704,13.6152801513672,0.0625,0
14,"Chuong My",0.01953125,-0.618177056312561,0.382142841815948,0.253317326307297,12.9542541503906,0.046875,0
2,"Chuong My",0.01953125,-0.60437548160553,0.365269690752029,0.255001455545425,14.8531227111816,0.07421875,0
2,"Chuong My",0.015625,-0.728437066078186,0.530620515346527,0.25366222858429,14.6156539916992,0.07421875,0
0,"Chuong My",0.0234375,-0.678853631019592,0.460842221975327,0.254686176776886,15.2000455856323,0.0859375,0
0,"Chuong My",0.17578125,-3.00101613998413,9.00609874725342,0.331272721290588,9.18454551696777,0.390625,0
0,"Chuong My",0.01953125,-0.808099389076233,0.653024613857269,0.25376695394516,14.9127063751221,0.078125,0
8,"Chuong My",0.05078125,-2.50562429428101,6.27815341949463,0.258549332618713,7.92138862609863,0.91796875,0.03125
2,"Chuong My",0.02734375,-0.897004723548889,0.804617404937744,0.253447651863098,16.8815498352051,0.1171875,0
9,"Chuong My",0.23828125,-6.18074178695679,38.2015686035156,0.329438924789429,10.0480289459229,0.26953125,0
3,"Chuong My",0.234375,-8.66277313232422,75.0436325073242,0.305316537618637,9.64355850219727,0.26171875,0
2,"Chuong My",0.2578125,-7.42175817489624,55.0824966430664,0.32268038392067,10.1485500335693,0.2578125,0
0,"Chuong My",0.296875,-6.79812574386597,46.2145156860352,0.337230652570724,10.7172393798828,0.265625,0
15,"Chuong My",0.234375,-11.3930072784424,129.80061340332,0.279911518096924,9.06191635131836,0.25,0
8,"Chuong My",0.3125,-7.53726530075073,56.8103713989258,0.334853559732437,11.0093173980713,0.25390625,0
4,"Chuong My",0.34375,-3.79625082015991,14.4115209579468,0.393323957920074,12.4879207611084,0.32421875,0
17,"Chuong My",0.18359375,-4.81744146347046,23.20774269104,0.338859647512436,15.5889701843262,0.36328125,0.01171875
